Target Name	101287 2001	101287 2002	101287 2004	101287 2005	101287 2007	101287 2008	101287 2011	101287 2013	101287 2014	10233 4004	10233 4005	10233 4006	10233 4007	10233 4008	10233 4009	10233 4010	10233 4011	10233 4014	10233 4015	10233 4016	10233 4017	10233 4018	10233 4019	10233 4020	107466 2003	107466 2005	107466 2006	107466 2007	107466 2008	107466 2009	107466 2010	107466 2011	107466 2012	107466 2013	107466 2015	107466 2016	107466 2017	107466 2021	98016 2006	98016 2007	98016 2009	98016 2010	98016 2014	98016 2016	98016 2018	98016 2019
HAMP	3.129941053	3.032855688	2.459841604	1.581378119	1.1509775	3.7967212	4.058485897	5.220128747	1.833985	3.585712928	4.021827377	5.681517908	4.932590338	5.577155284	5.518464077	5.493497677	4.017160876	4.832245079	4.51830593	5.967257977	5.012894876	4.960762845	3.625550512	4.661808577	2.724227223	2.298370619	1.1169925	1.3169925	1.3169925	2.429440985	2.053357308	1.7509775	0.7169925	0.981378119	1.815363119	1.1169925	2.599929547	1.1509775	2.176834104	6.427724264	2.725871324	4.720283705	4.252998461	2.007234723	2.262236132	2.990256943
CDKN2C	5.472790157	4.123504972	3.946826809	3.316922047	2.795455985	5.209982419	4.969479553	5.649493374	4.02499237	4.177397107	4.660672179	6.020903021	5.691238031	6.123890107	5.914484166	6.034046632	3.968229937	5.026762901	4.839183767	6.264463603	5.643375691	5.357471947	3.695539007	5.288584145	4.263521386	2.776834104	1.5169925	1.742849104	1.098370619	2.239934469	2.421312588	1.5509775	1.807234723	2.362756238	2.467970001	1.795455985	2.433985	1.833985	2.895956053	6.843867412	3.44934812	5.102997493	4.547928932	3.215363119	2.33235562	3.171635062
CR2	3.543599531	3.275631872	1.298370619	1.498370619	0.6	3.910437752	3.958212223	5.037387271	2.639934469	3.594730506	4.895674139	6.163816453	5.244337579	5.873515841	5.980425553	6.028806291	4.155190844	4.994404328	4.522731278	6.606904051	5.296909614	5.19855227	3.64845619	5.290994991	2.724227223	1.898370619	0	0.8	0	1.833985	1.1169925	1.1169925	1.698370619	0.7169925	1.962756238	1.7509775	2.433985	1.5509775	2.407234723	6.956380687	3.493291777	5.003510667	4.704702246	2.916098826	2.439934469	2.946433485
MEF2C	3.169925001	3.906890596	1	2.584962501	1	4.169925001	3.807354922	5.285402219	3.584962501	4.169925001	3.584962501	6.044394119	4.857980995	5.672425342	6.266786541	5.781359714	3.169925001	4.64385619	4.392317423	6.339850003	4.95419631	5.247927513	3.700439718	5.614709844	1	1.584962501	0	1	1	2	2.807354922	1	2.321928095	0	2.807354922	2	2.321928095	1	2.584962501	6.930737338	3.459431619	5.209453366	4.321928095	2	2.584962501	3.321928095
PMAIP1	4.179887314	3.625537019	2.188721876	2.549918086	1.726722649	4.082449085	4.248919709	5.402909306	3.445339928	3.781413905	4.965481861	6.314538343	5.655017808	6.210421797	6.089540622	6.26968116	4.873388623	5.039815091	5.191452635	6.612213176	5.668484903	5.422062577	4.189659909	5.445568799	3.523189285	2.953445298	1.872963274	1.476722649	1.25	1.938721876	2.734159485	1.701838731	2.032320754	2	2.04248125	2.334962501	2.122963274	1.896240625	2.824802005	7.103989522	3.509043403	5.09086366	4.886604933	3.249911934	3.121268641	3.147178659
PAX8	3.439462539	3.560745505	1.3509775	1.581378119	0.6	3.562054074	3.629440985	5.111679652	2.859841604	3.810819104	4.524423594	6.033775794	5.063821791	5.823308385	5.795598659	5.733382659	3.921205844	4.985165934	4.522470039	6.143328056	5.130611728	5.105284565	3.832127923	4.935933817	1.887342308	2.344134357	0.981378119	0.9169925	1.1169925	1.425856603	1.645763738	0.981378119	1.595455985	1.233985	1.7169925	1.433985	2.421312588	2.090242222	2.910149357	6.719332585	3.265959268	5.020875504	4.661116171	2.562756238	2.110149357	2.625856603
SH2D1B	3.718444684	3.47043283	1.181378119	1.581378119	0.833985	4.409095972	4.149848188	4.985277334	2.376834104	4.08244119	4.613213632	6.317693989	5.572853092	6.106614749	6.090192907	6.055619439	4.676537469	5.191820082	5.09683364	6.455074442	5.670848174	5.467194073	3.969220496	5.445791914	3.116922047	2.834735427	1.3509775	1.381378119	0.6	1.581378119	1.381378119	1.2	2.264385619	1.233985	2.459841604	1.7169925	2.781378119	1.761470984	3.104320088	6.962497093	3.302844182	5.290768613	4.528419508	3.042863824	2.679213912	2.873919469
MASP1	3.471908736	3.299944268	2.098370619	1.581378119	1.064385619	3.501298709	3.641219723	4.787045674	2.601405453	3.845693285	4.109308439	5.952413523	5.08333312	5.793565287	5.770581532	5.527846389	4.001953698	4.939637834	4.582504125	6.228038068	5.240730897	5.245837915	3.565638456	5.162704663	2.504320088	2.229440985	1.033985	0.2	1.033985	2.3509775	1.898370619	1.3169925	1.562756238	0.3169925	2.561470984	1.698370619	2.215363119	1.3169925	2.562756238	6.561295233	2.659841604	4.892697291	4.297241307	3.019301855	2.221312588	2.33235562
NRDE2	4.610317733	3.731226307	2.657080444	2.257542476	2.225856603	4.240388404	4.490438594	5.607207204	2.634735427	3.975704791	5.011111169	6.347885669	5.623018321	6.173022671	6.106719492	6.111683594	4.414007413	5.169646596	5.264488515	6.535666986	5.852708273	5.597144141	4.254595425	5.422349175	4.024241943	3.067970001	1.698370619	2.629440985	1.898370619	2.698370619	2.259841604	2.1509775	2.233985	1.659841604	2.590911969	2.045763738	2.746433485	2.13235562	2.721327309	6.947378884	3.695956053	5.433120767	4.733106047	2.925871324	2.467970001	3.286521429
GDF6	3.569220496	3.751727927	1.645763738	1.795455985	0.8	4.019836682	3.850253947	5.21882224	2.698370619	3.969220496	4.17863186	5.963206904	5.165602187	5.706433618	5.941559521	5.67688111	3.780228768	4.879466824	4.865279643	6.386804573	5.316426191	5.354573876	3.321466063	5.108839651	2.93235562	1.815363119	0.9169925	0.8	0.9169925	1.9509775	1.433985	1.1169925	1.898370619	1.064385619	1.690242222	1	2.090242222	1.5169925	2.498370619	6.858268567	3.041219723	5.001980217	4.466522271	3.087342308	2.342849104	2.195455985
IRS1	4.732142643	3.805738778	2.641219723	2.7509775	2.067970001	4.247992413	4.299776073	5.131393237	2.999929547	3.199929547	4.3196105	5.670985647	5.334711721	5.696375896	5.565420773	5.633632634	3.619836682	4.462937889	4.764962078	6.028593311	5.162952828	4.858469719	3.491815871	5.089956531	4.12221649	1.898370619	1.3509775	1.698370619	0.5169925	2.698370619	2.479748738	1.528771238	1.3169925	2.078463485	2.215363119	1.93235562	2.015363119	2.033985	2.090242222	6.404574808	2.946433485	4.656216211	3.919683207	2.195455985	2.162756238	2.665791072
TIGIT	4.185234872	3.927149739	3.091065444	2.974534976	2.033985	4.567802611	5.202598684	6.02677193	3.586198275	4.990429266	6.391504126	7.735930025	7.160222568	7.596706112	7.262035773	7.757830449	6.214636116	6.613727391	6.946530487	7.761003441	7.294689514	6.757080749	5.678047793	6.960324837	4.463819309	4.693184959	2.556926969	2.995455985	2.098370619	4.292802043	4.026419607	3.179228632	3.762876438	2.859841604	4.059841604	4.361351771	4.434046632	4.064426121	3.874919605	8.174117791	4.882879241	6.231092081	5.68577459	4.268638445	4.014007413	3.76191532
ITCH	4.655166702	3.965150767	2.942849104	3.102844182	2.425856603	4.855370135	5.14517842	5.965751947	3.630441121	4.597491666	5.766829401	7.044211407	6.501806974	6.691083055	6.789261079	6.715539844	5.447295814	5.854329877	5.778386733	7.085267157	6.360625143	6.063237828	5.097014913	6.008432425	4.858226944	4.349715557	2.642863824	3.164329887	2.638458563	3.901063071	3.730999913	3.143599531	3.373812725	2.673919469	3.877334172	3.359035445	3.910569837	3.183772647	3.273919469	7.181902322	3.665650835	5.562952828	5.100367437	3.724742011	3.241219723	3.3509775
SLC11A1	3.819836682	3.471620341	2.328771238	2.3509775	1	4.027141857	3.927811604	5.273159898	3.118397954	3.971051565	4.409553391	6.116195976	5.31482746	5.788236895	5.869505223	5.653836997	4.08244119	4.790833439	4.909941895	6.201811518	5.381963037	5.240388404	3.683451836	5.332422142	2.679748738	2.890242222	0.8	1.7509775	1.898370619	2.287342308	1.562756238	1.278463485	2.181378119	1.2	1.962756238	1.815363119	2.756926969	1.664385619	2.033985	6.727567742	3.271620341	5.10033299	4.40131343	2.790256943	2.565944547	2.467970001
IFIH1	3.675631872	4.128700785	2.33235562	2.924227223	1.064385619	4.4173988	4.692449327	6.566324705	3.540699617	4.35776063	5.458568973	6.765020628	6.274367187	6.489531623	6.827557178	6.579637754	5.157748286	5.938500683	5.808028064	7.25271762	6.559720812	5.9192101	4.428311672	5.977837444	3.404820156	3.024241943	2.1509775	2.690242222	1.439934469	3.584962501	3.296221132	1.712448485	2.787327588	2.073264443	2.799929547	3.007234723	4.467688087	2.9169925	3.385712928	7.204337696	3.798870687	5.333495083	4.987483529	3.234548003	3.013184191	3.033985
CXCR1	3.62223121	2.824241943	1.664385619	2.195455985	1.328771238	3.700429615	3.70799987	5.043769015	2.227141857	3.763437957	3.793445252	5.890282725	4.909189723	5.518667282	5.644702044	5.417359937	3.783437115	4.670888405	4.514235166	6.12268083	5.328562031	5.167961183	3.112448485	4.862296673	2.738305088	2.13235562	0.4	1.233985	0.6	1.415363119	1.3509775	0.9169925	1.233985	0.2	1.845763738	1.3509775	2.459841604	1.867970001	2.3509775	6.460536567	2.584962501	4.958555517	3.771635062	2.556926969	1.867970001	2.393156857
PTEN	5.562931591	4.422587155	3.688044066	3.751540504	3.340699617	5.336243907	5.353470239	5.997465251	4.198015806	4.748430303	5.840234644	7.253066061	6.740874416	6.875696036	6.828077063	6.970454039	5.627752103	5.892455562	6.06702995	7.226277624	6.593493609	6.395482518	5.293322545	6.153863229	5.051131961	4.555654496	3.288627562	3.726434327	2.707249443	4.086498593	4.475184685	3.476848824	4.471388387	3.941401374	4.433606115	3.777217899	4.165805793	3.651713207	3.926919675	7.364928595	4.124549073	5.839737856	5.130808558	3.883941023	3.234735427	3.659841604
FADD	4.427826325	3.796741239	2.70790447	2.473264443	1.942849104	4.80761688	4.269266386	5.691292097	3.455297588	4.345932114	5.22282103	6.706031663	5.792954788	6.570811365	6.455857755	6.386398143	4.505525467	5.304950879	5.401900653	6.797631495	6.045363338	5.851030664	4.041219723	5.694992921	4.096277903	3.524742011	2.337650062	2.128771238	2.310149357	2.356926969	2.312448485	2.395455985	2.707249443	2.162756238	2.990256943	2.673919469	3.405879016	2.445763738	3.219836682	7.230763343	3.987649438	5.514335798	4.914484166	3.179228632	2.627141857	3.444408032
TERT	3.58824621	3.124227223	2.384962501	1.478463485	0.2	3.837831713	3.735543928	5.170591458	2.838319809	3.864006733	4.047337387	6.000964128	5.127073171	5.605620062	5.857417196	5.450680866	4.111319172	4.672443563	4.526457096	6.161289038	5.106120131	5.096519056	3.35344033	4.94860792	2.712448485	1.5169925	0.6	1.3169925	0.9169925	1.815363119	1.233985	1.098370619	1.433985	1.781378119	2.181378119	1.3169925	1.956926969	0.9169925	2.142849104	6.798889886	3.454642562	5.121164316	4.599059209	2.970349808	2.007234723	2.595455985
KRT19	2.376834104	2.724227223	0.633985	0.7169925	0.6	3.299121046	2.807234723	4.286020058	1.4	3.181378119	3.644804104	4.990858293	4.575787848	4.935102864	4.943149509	4.87616706	2.735543928	4.363424682	4.197741375	5.383702195	4.444804104	4.348706549	3.018551428	4.396908169	2.498370619	2.033985	0.4	0.4	1.381378119	1	1.433985	1	0.8	0.8	0.8	1.1169925	1.3169925	0.4	1.781378119	5.800797052	1.781378119	4.041640202	3.651713207	2.229440985	1.233985	2.079748738
CD1B	3.610819104	3.558639372	1.859841604	1.439934469	0.7169925	4.214736269	3.608519976	5.115008306	2.756271943	4.019935311	4.207556573	6.004700215	5.642855641	6.097681512	6.084258265	5.578627962	4.300944404	4.833914548	5.047198633	6.24379023	5.730770199	5.330498542	3.853940398	5.027603601	2.787327588	2.562756238	0.9169925	1.181378119	0.6	1.781378119	1.433985	1.181378119	1.633985	1.3509775	2.015363119	1.981378119	2.633985	1.3169925	2.859841604	6.785288518	3.263425985	4.893036549	4.556333575	2.70790447	2.381378119	2.478463485
GBP2	4.436821067	4.098398796	3.176834104	2.859841604	2.427141857	5.002316253	5.105752341	6.052512206	3.904228065	3.906120131	5.312745716	6.695020739	6.053315312	6.541241065	6.407149473	6.680913118	5.305640656	5.633015121	5.662651027	7.014160634	6.283816257	6.00422979	4.852095364	5.972803323	4.036043996	3.799929547	2.124227223	2.679748738	2.195455985	3.637102856	3.50523871	2.325871324	3.410819104	1.73235562	3.571100235	3.130344887	3.569624329	3.472443563	3.696922889	7.288873397	3.961400532	5.644354355	4.757930309	3.419836682	3.450525696	3.257830871
FGFR3	3.278393032	3.51462292	1.728771238	0.6	1.1169925	3.83554814	3.423421064	5.18584041	2.513733739	3.900429615	4.456297725	5.78478039	5.181959431	5.804846675	5.887810821	5.56650755	3.854248831	4.775704791	4.629023236	6.328710879	5.41631021	5.254816741	3.748145888	4.97655219	3.599929547	2.098370619	0.633985	1.267970001	0.4	1.833985	1.9509775	0.833985	0.7169925	1.433985	1.867970001	2.110149357	2.490242222	1.498370619	2.712448485	6.835738767	3.579930389	5.098574053	4.540650947	3.102844182	2.090242222	2.967229801
MAPKAPK2	5.258755225	4.582691549	3.979228632	4.051477569	3.010819104	5.46393922	5.700772643	6.372905495	4.697014913	5.158010884	6.481696241	7.859818478	7.359391607	7.452459008	7.340011854	7.447447753	6.135478049	6.432572737	6.422158294	7.616133794	7.174591762	6.778181886	6.173473547	6.660378109	5.524669563	5.031543276	3.573812725	3.755451063	3.482143267	4.7788931	4.495674139	3.756834946	4.797514981	4.068483524	4.735351498	4.378074827	4.422597842	4.716098826	4.520690135	7.872167148	4.235437184	6.012528064	5.403953637	4.071942192	3.553036497	3.838458563
PCNA	6.706435168	4.524227223	4.657009991	4.83998047	4.1834138	6.032690926	6.063256565	6.294463992	5.253462655	5.442218455	6.397670922	7.08391809	7.089366027	7.451131078	7.236023665	7.271308815	5.624747417	6.277599251	6.290654906	7.627056758	6.88578341	6.133272887	5.347529022	6.337808408	6.02879481	4.745950782	3.112448485	3.507249443	3.467970001	4.085698207	3.902824144	3.193445252	4.124549073	2.724227223	4.310047336	3.852227996	3.807749511	3.302844182	3.886118687	7.607260678	4.522693511	6.1069699	5.250848974	3.910833825	3.572943631	3.688044066
CACNG1	3.368470069	3.5627362	2.142849104	1.981378119	0.5169925	3.75514263	3.760745505	5.139443513	2.267970001	3.677848961	3.985712928	6.006948379	5.028416424	5.816116734	5.881301368	5.684187619	4.153168581	4.673637555	4.696145272	6.281807735	5.239021566	5.411897323	3.151727927	4.835250216	2.76634062	1.995455985	0.9169925	1.781378119	1.033985	2.415363119	1.5509775	1.1169925	1.5509775	1.1509775	1.9169925	1.233985	2.467970001	0.7169925	2.112448485	6.909843627	3.214007413	5.230956577	4.519316576	3.087342308	2.025856603	2.698370619
IL2	3.709427106	3.241219723	0.9169925	1.528771238	1.433985	3.933807804	3.614007413	5.356692899	3.363506665	3.900825688	4.265699049	6.101104506	5.09189668	5.840234644	5.858101682	5.754000973	4.007749511	4.927133617	4.747322666	6.364911105	5.307140127	5.307746393	3.60334425	5.207262899	2.504320088	2.045763738	0.4	0.833985	1.1169925	1.415363119	1.2	0.833985	1.664385619	0.6	1.698370619	1.433985	2.790256943	1.498370619	2.1509775	6.938336401	3.361400532	5.281459363	4.654285424	3.185712928	2.195455985	2.356926969
MCM7	6.876069499	5.122599609	4.591257079	4.971614569	3.831437803	6.323450586	6.572108344	6.503448202	5.541526508	5.209851393	6.128988487	7.209072433	6.975482067	7.174538662	6.854519258	7.171190754	5.44249429	6.175219444	6.150202056	7.477016009	6.717404175	6.260029302	5.165085555	6.205903963	6.150515943	4.596528262	3.516922047	3.590911969	3.021312588	3.362756238	4.173812725	3.034735427	4.254037389	3.229440985	3.936927811	3.927811604	3.414233807	3.284412953	4.067468629	7.737880212	4.476093904	6.064835093	5.216814573	3.770349808	3.811708285	3.399929547
MAPK14	5.086130324	4.099121046	3.609629251	3.406047211	2.965805793	5.165642176	5.333223125	6.023174339	4.184214186	4.650098547	5.659974913	7.00737829	6.596226538	6.86831028	6.806052365	6.853337168	5.635390454	5.88741061	5.997404594	7.237616427	6.610019833	6.105070881	5.014372922	6.008072845	5.122941694	4.549346817	3.264315166	3.785712928	3.141234443	4.036043996	3.873919469	3.202035681	4.002690707	2.942849104	3.951977637	3.238319809	3.935235495	3.336927811	3.63920899	7.495604375	4.026439693	5.821547306	5.216400303	3.943412107	3.348798572	3.551727927
LAMA5	4.28432093	3.634735427	2.776834104	2.404334809	1.233985	3.855951131	4.031726375	5.069684904	3.458226944	4.002455069	4.441613047	6.096251321	5.394028166	6.213729567	6.228066257	5.767215495	4.048813293	5.002322438	5.02257747	6.155662481	5.577351502	5.197359076	3.982643335	5.262855906	4.24845619	2.93235562	1.381378119	1.5169925	1.278463485	2.679748738	2.445763738	1.781378119	2.184962501	1.645763738	2.459841604	1.879748738	2.381378119	2.112448485	2.970349808	6.676255243	3.140087944	4.806843493	4.38446113	2.581378119	1.873264443	2.7509775
NEFL	4.19371986	3.389436063	1.859841604	2.576834104	1.581378119	4.02223121	4.426238761	5.241917683	3.265959268	4.44872127	4.834325279	6.21999094	5.529028134	5.845444273	5.933533542	5.590482418	4.119028181	5.06623984	4.803743815	6.195410417	5.671376154	5.369937284	3.515863188	5.221875591	4.913705026	3.528334154	1.781378119	2.433985	2.742849104	1.845763738	2.142849104	2.607234723	2.5509775	2.676848824	3.039934469	2.342849104	2.427141857	1.433985	3.487342308	7.179842428	3.864948622	5.411787036	4.681939819	3.760606751	2.712448485	3.268720428
PLA2G4F	3.795054996	3.465959268	1.498370619	1.581378119	1.298370619	4.010819104	3.495539007	5.288627562	2.607234723	3.858345659	4.390911969	5.899635835	5.001047055	5.769632426	5.874906393	5.634561186	3.854642562	4.757710852	4.816425649	6.253221649	5.123324126	5.228670975	2.924227223	5.031990277	2.754627841	2.112448485	0.7169925	1.033985	0.6	2.459841604	1.033985	1.678463485	1.264385619	1.098370619	1.645763738	1.3169925	2.325871324	1.993156857	2.433985	6.764465537	3.204334809	5.091458038	4.240652392	2.625856603	1.478463485	2.582128546
MCL1	6.630469333	5.604096161	5.260592031	5.258997052	4.391912106	7.21314273	7.173146008	7.965715406	6.013364209	6.934976228	7.778621431	8.9213947	8.733863681	8.850178554	8.539684411	9.065647875	8.184102455	7.946220903	8.307864206	9.106768272	8.745927862	8.002926212	7.716501929	8.191457541	6.456329424	6.215933153	4.727047262	5.176058176	4.497410986	5.856676335	5.850796507	5.178894987	5.946411139	4.662236132	5.965964673	5.681230855	6.182412527	5.970885621	5.32741708	8.532466817	5.40992678	6.90569547	6.469577846	4.798932319	4.833863624	4.697933535
FGFR4	3.012948553	2.944134357	1	1.033985	0	3.576834104	3.252536428	4.825492706	2.776834104	2.924227223	3.779526556	5.673832839	4.771525746	5.464481583	5.304209872	5.341916162	3.558212223	4.375219444	4.476093904	5.794893168	5.078121124	5.006952808	3.425131124	4.864758731	2.227141857	2.067970001	0.6	0.633985	0.5169925	1.981378119	1.381378119	1.298370619	0.9169925	0.4	2.215363119	1.4	1.698370619	1	1.498370619	6.447429491	3.196206412	4.981822455	3.764021454	2.634735427	1.981378119	2.207234723
HLA-DQA2	4.270056646	2.915444524	1.807204673	1.622963274	0.396240625	3.779187517	3.876328839	5.054235299	2.688721876	3.77219706	4.519327807	5.881955238	5.70040045	5.830833385	5.951203211	5.62118311	4.135062287	5.083272455	4.916382558	6.280210389	5.48784964	5.114937946	3.706810863	5.122552116	3.186208459	1.726722649	0.896240625	1.646240625	0.5	1.396240625	1.5	1.584962501	1.330482024	1.598079356	1.080482024	2.410964047	2.451838731	1.372963274	2.387686696	6.612113395	3.048073204	4.888576012	4.278516912	2.557204673	2.334962501	2.96759118
LILRA3	3.321928095	4.169925001	3.700439718	2.584962501	2	4.807354922	4.523561956	5.906890596	2	3.700439718	4	6.303780748	5.554588852	5.906890596	6	6.285402219	4	5.247927513	4.523561956	6.672425342	5.523561956	5.209453366	4	5.321928095	3.169925001	2.584962501	2.807354922	2.321928095	0	3.584962501	3	1.584962501	2.321928095	2.321928095	2	2.807354922	3	2	3.169925001	7.098032083	2.807354922	5.285402219	4.857980995	3.169925001	2.584962501	2.584962501
AXIN2	4	3.700439718	2.584962501	2.584962501	0	4.392317423	4.247927513	5.285402219	3.321928095	4.321928095	5.087462841	6.22881869	5.491853096	6.022367813	6.129283017	6.06608919	4.247927513	4.906890596	5.247927513	6.285402219	5.614709844	5.700439718	3	5.392317423	3.321928095	3.169925001	0	2	0	2.807354922	2.321928095	0	2	2	3.169925001	2.321928095	2	1	3.584962501	6.700439718	3.169925001	5.491853096	4.321928095	3	1.584962501	3.321928095
CD63	7.054040628	5.913593142	5.972094078	6.225097011	4.625132764	7.3346828	7.234809604	8.175344512	6.521934576	6.740605224	7.546921069	8.114991954	8.670662168	8.602377979	8.554574182	8.340282139	7.271763654	7.385194832	7.771604566	8.599380357	8.728075661	7.331714858	6.953342411	7.679423455	7.216213744	7.059762589	6.031874832	6.048577817	4.85227621	7.267268504	7.231709447	6.011347386	5.988036386	5.623499111	6.402856594	6.40195642	6.902492959	6.582941258	5.350751241	8.229190003	5.353613679	7.129725164	6.054168276	5.185511589	5.026570225	5.118557966
MAP3K8	3.858712291	3.688044066	2.690242222	2.451713207	1.698370619	4.463725	4.50670245	5.712886297	3.299121046	4.229762836	4.88635175	6.580589086	5.79295563	6.254652285	6.259853799	6.374539219	4.565316059	5.471956064	5.277877323	6.794553027	5.757996919	5.71248077	4.330999913	5.552249291	3.749911934	3.047337387	1.942849104	1.9169925	0.6	3.146433485	2.548798572	2	2.390911969	1.8	2.838458563	2.195455985	3.321327309	1.322941969	2.356926969	7.115468035	3.138305088	5.37808699	4.792712012	3.105605342	3.004334809	3.429440985
DDB2	4.814233807	3.897476945	3.034735427	3.113198912	1.5169925	5.009231429	5.017981119	5.548183184	3.623024991	4.51155481	5.328975668	6.80103139	6.171256176	6.625926403	6.547650381	6.68984999	5.111584252	5.542028585	5.669863158	6.952944405	6.324568767	5.786157861	4.89392573	5.729635284	4.546359263	4.026419607	2.302844182	3.046514165	2.854642562	3.513852455	3.502844182	2.751727927	3.802690707	2.5509775	3.551727927	3.390256943	3.551727927	2.841219723	2.595455985	7.207877163	3.704834877	5.479239853	4.845384852	3.485698207	2.93235562	2.815363119
